1588,8,0,0,0,0,3.6,210,101254
1589,8,0,0,0,0,2.6,230,101253
1590,7,0,0,0,0,2.6,260,101254
1591,8,4.066409,102.675098,0,37,6.2,250,101254
1592,8,12.7836,114.871944,283,117,4.6,240,101254
1593,9,20.728093,128.09334,608,104,2.1,220,101254
1594,10,27.279652,142.813942,585,136,3.6,240,101255
1595,12,31.818662,159.20497,540,188,5.1,260,101255
1596,13,33.772254,176.856299,506,211,6.2,250,101255
1597,13,32.844452,194.730026,90,202,5.7,250,101255
1598,13,29.181331,211.661049,76,168,5.7,250,101255
1599,13,23.289089,226.995062,390,130,6.7,250,101255
1600,12,15.786891,240.721644,259,68,5.7,250,101255
1601,13,7.280062,253.238374,0,15,6.2,250,101255
1602,12,0,0,0,0,4.6,260,101254
1603,11,0,0,0,0,3.1,250,101254
1604,11,0,0,0,0,4.1,270,101254
1605,10,0,0,0,0,3.6,310,101254
1606,9,0,0,0,0,2.1,340,101254
1607,8,0,0,0,0,1,105,101254
1608,8,0,0,0,0,1,136,101253
1609,7,0,0,0,0,1,311,101253
1610,6,0,0,0,0,1,215,101253
1611,5,0,0,0,0,2.1,100,101253
1612,5,0,0,0,0,2.1,100,101253
1613,5,0,0,0,0,1.5,110,101253
1614,5,0,0,0,0,1,100,101253
1615,5,4.402618,102.486007,0,40,2.1,100,101253
1616,6,13.139142,114.697514,258,121,1.5,66,101253
1617,7,21.098425,127.945921,472,159,2.6,120,101254
1618,9,27.664784,142.712924,89,195,4.6,170,101254
1619,9,32.213413,159.174868,46,244,6.2,160,101254
1620,9,34.164809,176.915994,46,249,5.1,200,101254
1621,9,33.220099,194.878438,44,229,5.1,210,101254
1622,10,29.529582,211.876679,38,188,5.7,220,101254
1623,10,23.607489,227.25112,18,132,5.7,210,101254
1624,10,16.07933,240.998372,0,39,5.1,200,101254
1625,10,7.551889,253.525316,0,9,4.6,220,101254
1626,10,0,0,0,0,6.2,220,101254
1627,10,0,0,0,0,6.2,220,101254
1628,10,0,0,0,0,5.7,220,101254
1629,10,0,0,0,0,5.1,230,101254
1630,11,0,0,0,0,4.1,250,101254
1631,11,0,0,0,0,4.6,250,101254
1632,10,0,0,0,0,4.1,250,101254
1633,10,0,0,0,0,4.6,270,101254
1634,9,0,0,0,0,3.6,270,101254
1635,9,0,0,0,0,4.6,290,101254
1636,8,0,0,0,0,4.1,280,101254
1637,8,0,0,0,0,3.6,280,101253
1638,7,0,0,0,0,2.6,280,101253
1639,7,4.741558,102.297373,29,55,2.6,290,101253
1640,7,13.496256,114.523305,193,127,2.6,290,101254
1641,8,21.470181,127.798672,493,146,2.6,300,101254
1642,9,28.051258,142.612359,666,119,5.1,340,101254
1643,9,32.609377,159.145979,731,118,4.6,340,101254
1644,10,34.55829,176.978004,810,90,3.1,340,101254
1645,11,33.59622,195.030051,784,89,1.5,242,101255
1646,12,29.877847,212.095739,702,92,1,267,101255
1647,12,23.925595,227.510296,526,98,1,264,101255
1648,12,16.371389,241.277694,249,79,1,249,101255
1649,12,7.823587,253.814328,0,19,2.1,110,101254
1650,11,0,0,0,0,2.6,40,101254
1651,10,0,0,0,0,1.5,50,101254
1652,10,0,0,0,0,2.1,50,101254
1653,8,0,0,0,0,1.5,70,101253
1654,7,0,0,0,0,3.6,90,101253
1655,6,0,0,0,0,3.6,100,101253
1656,5,0,0,0,0,2.6,100,101253
1657,5,0,0,0,0,2.1,90,101253
1658,5,0,0,0,0,2.1,90,101253
1659,5,0,0,0,0,1.5,122,101253
1660,4,0,0,0,0,1.5,181,101253
1661,4,0,0,0,0,2.1,100,101253
1662,4,0,0,0,0,3.6,80,101253
1663,4,5.083089,102.109174,0,52,2.1,90,101253
1664,5,13.854797,114.349288,63,120,2.6,110,101253
1665,5,21.843224,127.651551,486,161,3.1,100,101254
1666,8,28.438943,142.51219,476,180,3.1,130,101254
1667,9,33.00643,159.118241,668,153,5.7,130,101254
1668,11,34.952586,177.042267,799,94,5.7,150,101255
1669,12,33.972716,195.184796,744,106,4.6,180,101255
1670,13,30.226037,212.318146,669,101,4.1,170,101255
1671,13,24.243336,227.772487,506,102,5.1,200,101255
1672,13,16.663011,241.559499,274,72,4.1,210,101255
1673,13,8.095098,254.105293,7,20,3.1,170,101255
1674,13,0,0,0,0,3.6,190,101255
1675,12,0,0,0,0,2.6,220,101254
1676,11,0,0,0,0,2.1,190,101254
1677,11,0,0,0,0,2.1,170,101254
1678,10,0,0,0,0,2.1,190,101254
1679,9,0,0,0,0,1.5,100,101254
1680,9,0,0,0,0,2.1,90,101254
1681,9,0,0,0,0,1.5,70,101254
1682,9,0,0,0,0,1.5,60,101254
1683,8,0,0,0,0,2.1,50,101254
1684,8,0,0,0,0,2.6,80,101253
1685,6,0,0,0,0,3.1,90,101253
1686,6,0,0,0,2,3.1,90,101253
1687,5,5.427504,101.921389,200,59,2.1,90,101253
1688,7,14.214622,114.175434,394,100,2.1,90,101254
1689,9,22.217418,127.504516,594,119,3.6,110,101254
1690,11,28.827708,142.412361,747,102,4.1,140,101255
1691,12,33.404452,159.09159,818,88,5.7,160,101255
1692,13,35.347585,177.108718,824,88,6.2,120,101255
1693,13,34.349486,195.342602,807,84,6.2,120,101255
1694,14,30.574066,212.543813,722,91,5.7,130,101255
1695,13,24.560642,228.03759,535,102,6.2,140,101255
1696,13,16.954143,241.843672,266,82,5.1,130,101255
1697,12,8.366364,254.398091,8,21,5.1,130,101254
1698,11,0,0,0,0,3.6,130,101254
1699,11,0,0,0,0,3.1,100,101254
1700,10,0,0,0,0,4.6,100,101254
1701,10,0,0,0,0,3.1,90,101254
1702,10,0,0,0,0,3.1,100,101254
1703,10,0,0,0,0,3.6,100,101254
1704,9,0,0,0,0,3.6,100,101254
1705,9,0,0,0,0,3.6,100,101254
1706,9,0,0,0,0,4.6,130,101254
1707,9,0,0,0,0,3.6,140,101254
1708,9,0,0,0,0,2.1,100,101254
1709,8,0,0,0,0,3.1,80,101254
1710,8,0,0,0,4,3.6,90,101253
1711,7,5.773335,101.733996,110,68,3.6,70,101253
1712,7,14.575588,114.001711,389,105,2.6,100,101254
1713,8,22.592625,127.357521,580,126,3.1,80,101254
1714,9,29.217424,142.312814,725,109,5.1,100,101254
1715,10,33.803321,159.065959,813,91,6.7,80,101254
1716,11,35.743176,177.177289,825,89,7.7,90,101254
1717,11,34.726432,195.503399,790,91,7.7,90,101254
1718,11,30.921851,212.772652,711,95,8.2,90,101254
1719,11,24.877446,228.3055,532,103,6.7,90,101254
1720,11,17.244729,242.130097,262,84,7.7,70,101254
1721,11,8.637332,254.692603,0,12,5.1,70,101254
1722,10,0,0,0,0,4.6,80,101254
1723,8,0,0,0,0,5.7,80,101253
1724,7,0,0,0,0,6.2,70,101253
1725,6,0,0,0,0,4.6,60,101253
1726,6,0,0,0,0,4.1,60,101253
1727,5,0,0,0,0,3.1,40,101253
1728,4,0,0,0,0,4.1,20,101253
1729,4,0,0,0,0,3.6,30,101252
1730,3,0,0,0,0,4.1,350,101252
1731,3,0,0,0,0,3.6,350,101253
1732,4,0,0,0,0,4.1,360,101253
1733,5,0,0,0,0,4.1,360,101253
1734,5,0,0,0,6,4.6,10,101253
1735,5,6.120817,101.546972,104,73,4.1,30,101253
1736,5,14.937551,113.828088,232,135,5.1,30,101253
1737,5,22.968709,127.210521,512,162,5.1,40,101253
1738,7,29.60796,142.213488,28,244,5.7,40,101254
1739,8,34.202918,159.041279,0,176,7.2,70,101253
1740,7,36.139251,177.247912,1,178,6.2,50,101253
1741,7,35.103455,195.66711,46,245,4.6,30,101253
1742,7,31.269307,213.004572,42,202,5.1,30,101254
1743,8,25.19368,228.576111,365,146,5.1,30,101254
1744,9,17.534719,242.41866,323,73,6.7,50,101254
1745,9,8.907951,254.988708,9,24,5.7,40,101254
1746,8,0.15699,266.875008,0,0,6.2,40,101253
1747,7,0,0,0,0,6.2,40,101253
1748,7,0,0,0,0,4.6,40,101253
1749,6,0,0,0,0,4.1,40,101253
1750,6,0,0,0,0,5.1,50,101253
1751,6,0,0,0,0,4.1,40,101253
1752,6,0,0,0,0,5.1,30,101253
1753,6,0,0,0,0,5.1,30,101253
1754,5,0,0,0,0,4.6,20,101253
1755,5,0,0,0,0,4.6,20,101253
1756,6,0,0,0,0,3.6,40,101253
1757,6,0,0,0,0,3.6,40,101253
1758,6,0,0,0,5,4.1,40,101253
1759,6,6.469747,101.360294,0,55,4.6,40,101253
1760,6,15.300368,113.654532,10,129,4.1,40,101253
1761,6,23.345533,127.063472,19,197,5.1,40,101253
1762,6,29.999186,142.114322,46,236,5.1,50,101253
1763,7,34.60312,159.017482,66,253,4.6,50,101253
1764,7,36.535699,177.320517,66,257,4.6,50,101253
1765,7,35.480459,195.833661,47,247,4.1,40,101253
1766,7,31.616351,213.23948,41,204,5.1,70,101253
1767,7,25.509279,228.849315,27,146,5.1,60,101253
1768,7,17.824062,242.709243,0,47,4.1,50,101253
1769,7,9.17817,255.286286,0,14,6.7,60,101253
1770,7,0.380179,267.175813,0,0,4.1,60,101253
1771,7,0,0,0,0,5.1,50,101253
1772,6,0,0,0,0,3.6,40,101253
1773,6,0,0,0,0,3.6,40,101253
1774,6,0,0,0,0,3.6,50,101253
1775,6,0,0,0,0,3.6,40,101253
1776,6,0,0,0,0,3.1,30,101253
1777,6,0,0,0,0,3.1,30,101253
1778,6,0,0,0,0,3.1,60,101253
1779,5,0,0,0,0,2.1,80,101253
1780,6,0,0,0,0,2.6,60,101253
1781,6,0,0,0,0,0,155,101253
1782,6,0,0,0,6,2.6,60,101253
1783,6,6.819931,101.173937,0,58,2.1,60,101253
1784,6,15.663898,113.481011,10,132,2.1,60,101253
1785,6,23.722962,126.916325,19,199,3.6,60,101253
1786,7,30.390972,142.015256,45,239,4.1,70,101253
1787,7,35.003808,158.994497,56,261,4.6,80,101254
1788,8,36.932412,177.395031,526,227,5.7,100,101254
1789,9,35.857346,196.002973,679,150,5.7,90,101254
1790,9,31.962904,213.477284,462,188,6.2,90,101254
1791,9,25.824179,229.125001,58,137,5.1,90,101254
1792,9,18.112708,243.001728,0,80,5.7,80,101254
1793,8,9.447942,255.585215,0,15,6.2,100,101254
1794,8,0.607281,267.477484,0,0,5.1,100,101253
1795,7,0,0,0,0,6.2,100,101253
1796,7,0,0,0,0,5.1,90,101253
1797,6,0,0,0,0,4.1,90,101253
1798,6,0,0,0,0,3.1,90,101253
1799,7,0,0,0,0,3.1,70,101253
1800,6,0,0,0,0,2.1,40,101253
1801,6,0,0,0,0,2.1,60,101253
1802,6,0,0,0,0,2.6,60,101253
1803,6,0,0,0,0,2.1,50,101253
1804,6,0,0,0,0,2.1,60,101253
1805,6,0,0,0,0,2.6,60,101253
1806,6,0,0,0,12,3.6,70,101253
1807,6,7.171181,100.987875,252,67,1.5,30,101253
1808,7,16.027997,113.307491,322,141,1.5,40,101253
1809,7,24.100858,126.769034,78,175,2.6,80,101253
1810,7,30.783189,141.916225,497,209,3.1,70,101253
1811,7,35.404863,158.972251,637,158,2.6,40,101254
1812,8,37.329282,177.471381,789,110,1.5,201,101254
1813,9,36.234022,196.174965,767,107,2.6,50,101255
1814,12,32.308885,213.717886,645,124,3.6,90,101255
1815,12,26.138317,229.40306,370,150,3.6,90,101255
1816,12,18.400609,243.295997,1,82,3.6,100,101255
1817,12,9.71722,255.885374,0,15,3.1,60,101255
1818,12,0.837857,267.779899,0,0,3.1,20,101254
1819,11,0,0,0,0,3.1,40,101254
1820,10,0,0,0,0,3.6,30,101254
1821,10,0,0,0,0,4.1,30,101254
1822,9,0,0,0,0,4.1,40,101254
1823,9,0,0,0,0,3.6,40,101253
1824,7,0,0,0,0,2.6,50,101253
1825,7,0,0,0,0,2.1,30,101253
1826,6,0,0,0,0,1.5,30,101253
1827,5,0,0,0,0,1.5,59,101253
1828,5,0,0,0,0,2.1,10,101253
1829,5,0,0,0,0,2.1,20,101253
1830,5,0,0,0,14,2.1,340,101253
1831,5,7.523314,100.802085,0,64,3.1,10,101253
1832,4,16.392526,113.13394,12,138,3.1,10,101253
1833,4,24.479086,126.621551,20,206,3.1,360,101253
1834,5,31.175707,141.817167,95,219,3.6,30,101253
1835,6,35.806165,158.95067,412,297,3.1,30,101254
1836,8,37.726202,177.54949,78,258,4.1,40,101254
1837,9,36.610392,196.349555,608,194,4.1,20,101254
1838,9,32.654215,213.961188,553,149,4.1,20,101254
1839,9,26.451631,229.683377,445,126,5.1,30,101254
1840,8,18.687718,243.591929,286,84,4.6,20,101254
1841,9,9.985961,256.186642,0,16,4.6,10,101254
1842,9,1.071493,268.082936,0,0,3.1,360,101254
1843,9,0,0,0,0,4.1,10,101254
1844,8,0,0,0,0,4.6,30,101254
1845,8,0,0,0,0,3.6,20,101253
1846,7,0,0,0,0,3.6,20,101253
1847,7,0,0,0,0,5.1,30,101253
1848,7,0,0,0,0,3.1,20,101253
1849,7,0,0,0,0,2.6,10,101253
1850,7,0,0,0,0,3.6,360,101253
1851,7,0,0,0,0,3.1,360,101253
1852,7,0,0,0,0,3.6,360,101253
1853,7,0,0,0,0,4.6,10,101253
1854,7,0,0,0,6,4.6,20,101253
1855,7,7.876154,100.61654,0,41,4.6,20,101253
1856,7,16.757343,112.960322,0,89,4.6,20,101253
1857,7,24.85751,126.473829,39,201,5.1,20,101253
1858,7,31.568397,141.718017,45,249,3.6,360,101253
1859,7,36.207595,158.929679,2,185,4.6,10,101253
1860,7,38.123063,177.629282,25,293,4.1,10,101253
1861,7,36.986363,196.52666,47,258,4.1,10,101254
1862,8,32.998817,214.207091,42,215,4.6,360,101254
1863,8,26.764061,229.96584,15,160,4.1,10,101254
1864,8,18.973989,243.889404,2,86,4.1,10,101254
1865,8,10.254122,256.488896,0,18,5.1,10,101254
1866,8,1.307801,268.386472,0,0,4.6,10,101254
1867,8,0,0,0,0,4.1,360,101254
1868,8,0,0,0,0,4.1,20,101253
1869,7,0,0,0,0,4.1,20,101253
1870,7,0,0,0,0,4.6,20,101253
1871,7,0,0,0,0,3.6,30,101253
1872,6,0,0,0,0,4.1,10,101253
1873,6,0,0,0,0,4.1,10,101253
1874,6,0,0,0,0,3.6,30,101253
1875,6,0,0,0,0,4.6,30,101253
1876,6,0,0,0,0,3.1,40,101253
1877,5,0,0,0,0,3.6,40,101253
1878,5,0,0,0,10,3.6,30,101253
1879,5,8.229525,100.431215,0,69,3.1,20,101253
1880,5,17.122306,112.786606,13,145,3.1,40,101253
1881,5,25.235995,126.325819,40,203,3.1,70,101253
1882,5,31.961131,141.618709,47,251,2.6,50,101253
1883,5,36.609034,158.909202,67,268,2.6,50,101253
1884,6,38.519762,177.710676,25,296,1,285,101253
1885,6,37.361842,196.706194,490,210,1,56,101254
1886,9,33.342615,214.455492,579,140,2.1,11,101254
1887,10,27.075549,230.250332,471,121,1,262,101254
1888,10,19.259377,244.188302,334,85,2.1,120,101254
1889,11,10.521661,256.792014,42,32,1.5,187,101254
1890,11,1.546419,268.690385,0,0,1.5,217,101254
1891,11,0,0,0,0,2.6,200,101254
1892,10,0,0,0,0,2.6,220,101254
1893,9,0,0,0,0,3.1,220,101254
1894,9,0,0,0,0,3.1,230,101254
1895,9,0,0,0,0,2.6,240,101254
1896,10,0,0,0,0,5.7,330,101254
1897,10,0,0,0,0,4.6,320,101254
1898,9,0,0,0,0,5.1,330,101254
1899,8,0,0,0,0,4.6,330,101254
1900,8,0,0,0,0,3.1,350,101254
1901,8,0,0,0,0,3.1,350,101253
1902,7,0,0,0,21,1.5,320,101253
1903,7,8.58326,100.246085,0,72,2.6,330,101253
1904,7,17.487278,112.612756,13,148,3.1,340,101254
1905,8,25.614405,126.177474,40,206,5.1,360,101254
1906,8,32.353779,141.519177,47,255,5.7,10,101254
1907,8,37.010365,158.889159,26,296,5.7,340,101254
1908,8,38.916191,177.793593,8,311,6.2,20,101254
1909,8,37.736738,196.888067,1,177,5.1,360,101254
1910,8,33.685533,214.706288,0,148,5.1,10,101254
1911,8,27.386036,230.536737,0,105,6.2,10,101254
1912,8,19.543839,244.488499,0,56,6.7,10,101254
1913,8,10.788538,257.095874,0,20,5.1,10,101254
1914,8,1.787009,268.994555,0,0,5.1,10,101254
1915,8,0,0,0,0,5.1,10,101253
1916,7,0,0,0,0,5.1,10,101253
1917,7,0,0,0,0,4.6,20,101253
1918,7,0,0,0,0,4.1,20,101253
1919,6,0,0,0,0,3.6,20,101253
1920,6,0,0,0,0,3.6,30,101253
1921,6,0,0,0,0,3.1,30,101253
1922,6,0,0,0,0,3.6,50,101253
1923,6,0,0,0,0,4.6,20,101253
1924,5,0,0,0,0,3.1,40,101253
1925,5,0,0,0,0,3.6,20,101253
1926,4,0.084777,88.253103,0,8,3.6,10,101253
1927,4,8.937191,100.061124,0,46,2.6,360,101253
1928,5,17.852117,112.43874,28,147,3.6,10,101253
1929,6,25.992607,126.028744,42,210,4.1,10,101253
1930,7,32.746214,141.419356,30,157,4.6,30,101253
1931,7,37.411469,158.869472,8,311,5.1,50,101253
1932,7,39.312247,177.877948,27,303,4.6,80,101253
1933,7,38.11096,197.072191,26,280,4.6,70,101254
1934,8,34.027498,214.959372,19,235,2.6,40,101253
1935,7,27.695465,230.824936,43,158,4.6,90,101253
1936,7,19.827332,244.789872,1,94,3.6,80,101253
1937,7,11.054715,257.400353,0,22,2.1,60,101253
1938,7,2.029259,269.298859,0,0,3.1,90,101253
1939,6,0,0,0,0,2.6,140,101253
1940,6,0,0,0,0,3.1,120,101253
1941,5,0,0,0,0,2.1,110,101253
1942,5,0,0,0,0,3.1,130,101253
1943,5,0,0,0,0,3.1,150,101253
1944,4,0,0,0,0,2.1,150,101253
1945,4,0,0,0,0,1.5,53,101252
1946,3,0,0,0,0,1.5,247,101252
1947,3,0,0,0,0,1.5,240,101252
1948,3,0,0,0,0,2.1,240,101252
1949,3,0,0,0,0,2.1,230,101253
1950,4,0.382639,88.066434,6,25,3.1,250,101253
1951,5,9.291157,99.876306,258,90,3.6,240,101253
1952,6,18.216686,112.264524,442,140,3.6,250,101253
1953,7,26.370465,125.879582,686,108,4.6,260,101254
1954,8,33.138308,141.319178,741,123,4.6,260,101254
1955,9,37.812229,158.850061,638,176,5.7,260,101254
1956,9,39.707824,177.963658,680,152,4.6,270,101254
1957,11,38.484419,197.258473,515,232,4.1,250,101254
1958,11,34.368437,215.214638,26,234,4.6,260,101255
1959,13,28.003783,231.114809,44,160,4.1,240,101254
1960,11,20.109814,245.0923,2,96,3.6,300,101254
1961,11,11.320154,257.705329,0,24,3.6,300,101254
1962,11,2.272882,269.603178,0,0,3.1,250,101254
1963,11,0,0,0,0,2.6,250,101254
1964,10,0,0,0,0,3.1,290,101254
1965,10,0,0,0,0,3.1,280,101254
1966,9,0,0,0,0,3.1,290,101254
1967,9,0,0,0,0,2.1,280,101254
1968,9,0,0,0,0,3.1,300,101254
1969,9,0,0,0,0,3.1,300,101254
1970,8,0,0,0,0,3.1,300,101254
1971,8,0,0,0,0,4.6,310,101253
1972,7,0,0,0,0,3.6,300,101253
1973,6,0,0,0,0,2.1,290,101253
1974,7,0.687862,87.880259,0,14,1.5,305,101253
1975,7,9.644997,99.691609,257,85,2.6,300,101253
1976,6,18.580846,112.090076,506,118,2.6,310,101253
1977,7,26.747846,125.729939,687,110,2.6,330,101253
1978,7,33.529933,141.218576,742,124,2.6,330,101253
1979,7,38.212528,158.830844,639,178,3.1,330,101254
1980,9,40.10282,178.050636,684,152,2.6,10,101254
1981,9,38.857027,197.446818,668,144,1.5,105,101254
1982,9,34.708279,215.471974,457,215,2.6,360,101254
1983,9,28.310934,231.406236,580,106,3.1,70,101253
1984,7,20.391245,245.395656,314,104,5.1,290,101254
1985,9,11.584818,258.010678,53,42,3.6,40,101254
1986,9,2.517615,269.907391,0,0,1,154,101254
1987,8,0,0,0,0,2.1,130,101253
1988,7,0,0,0,0,4.1,340,101253
1989,7,0,0,0,0,4.1,30,101253
1990,7,0,0,0,0,1,305,101253
1991,6,0,0,0,0,2.6,300,101253
1992,5,0,0,0,0,2.6,300,101253
1993,5,0,0,0,0,2.6,290,101253
1994,4,0,0,0,0,2.1,290,101253
1995,4,0,0,0,0,2.1,300,101253
1996,4,0,0,0,0,2.1,300,101252
1997,3,0,0,0,0,1.5,228,101252
1998,3,0.999367,87.694554,0,18,1.5,290,101252
1999,2,9.998556,99.507005,284,94,1.5,13,101252
2000,3,18.94446,111.915363,543,112,1.5,13,101253
2001,4,27.124617,125.579768,578,141,2.1,310,101253
2002,7,33.920961,141.117482,655,145,1.5,309,101253
2003,7,38.61225,158.811737,528,251,2.6,330,101254
2004,8,40.497132,178.138794,80,276,3.1,20,101254
2005,8,39.228694,197.637132,614,211,4.1,300,101254
2006,8,35.046952,215.731271,709,114,2.6,360,101254
2007,10,28.616866,231.699093,548,124,2.1,250,101254
2008,9,20.671586,245.699817,323,105,2.1,310,101254
2009,9,11.848671,258.316279,47,46,3.1,280,101254
2010,9,2.76322,270.211377,0,0,1,126,101254
2011,9,0,0,0,0,1,350,101254
2012,9,0,0,0,0,2.1,90,101254
2013,8,0,0,0,0,1.5,61,101253
2014,6,0,0,0,0,2.6,220,101253
2015,6,0,0,0,0,2.1,240,101253
2016,5,0,0,0,0,3.1,210,101253
2017,5,0,0,0,0,3.1,210,101253
2018,5,0,0,0,0,3.6,200,101253
2019,6,0,0,0,0,2.6,190,101253
2020,6,0,0,0,0,4.1,180,101253
2021,6,0,0,0,0,4.6,170,101253
2022,6,1.316147,87.509296,0,17,5.1,190,101253
2023,5,10.351679,99.322473,1,87,5.7,200,101253
2024,5,19.30739,111.740354,15,163,5.7,190,101253
2025,6,27.500643,125.429023,41,221,5.1,210,101253
2026,7,34.311267,141.015828,54,264,5.7,230,101254
2027,8,39.011278,158.792658,539,241,6.2,230,101254
2028,10,40.890657,178.228042,541,242,5.7,260,101254
2029,11,39.599335,197.829315,76,258,5.7,290,101254
2030,10,35.384389,215.992413,481,205,6.2,330,101255
2031,12,28.921526,231.993258,469,137,9.8,310,101255
2032,12,20.950798,246.004657,316,98,7.7,310,101255
2033,12,12.111679,258.622009,51,48,7.7,300,101254
2034,11,3.009483,270.515018,0,0,6.7,310,101254
2035,11,0,0,0,0,6.7,310,101254
2036,10,0,0,0,0,5.1,300,101254
2037,10,0,0,0,0,4.6,300,101254
2038,9,0,0,0,0,6.7,290,101254
2039,9,0,0,0,0,6.2,280,101254
2040,8,0,0,0,0,6.7,290,101254
2041,8,0,0,0,0,6.2,290,101253
2042,7,0,0,0,0,7.7,280,101253
2043,6,0,0,0,0,4.6,270,101253
2044,6,0,0,0,0,5.1,270,101253
2045,6,0,0,0,0,6.2,280,101253
2046,6,1.637268,87.324462,0,31,5.1,270,101253
2047,5,10.704214,99.137987,207,104,5.1,250,101253
2048,6,19.669501,111.565017,383,159,5.1,270,101253
2049,7,27.875793,125.277655,618,150,4.1,270,101254
2050,8,34.700723,140.913548,746,130,4.1,280,101254
2051,9,39.409498,158.773522,827,102,4.1,290,101254
2052,10,41.283293,178.31829,829,102,4.6,280,101254
2053,11,39.968864,198.023267,825,95,4.6,280,101255
2054,12,35.720521,216.255286,736,109,4.1,290,101255
2055,13,29.224865,232.288605,578,120,4.1,260,101255
2056,13,21.228842,246.31005,340,108,4.1,250,101255
2057,12,12.373807,258.927744,55,50,3.1,260,101255
2058,12,3.256215,270.818193,0,0,3.6,250,101254
2059,11,0,0,0,0,4.6,210,101254
2060,10,0,0,0,0,4.6,210,101254
2061,9,0,0,0,0,4.1,220,101254
2062,8,0,0,0,0,2.6,220,101254
2063,8,0,0,0,0,2.6,220,101254
2064,8,0,0,0,0,1.5,102,101254
2065,8,0,0,0,0,1.5,106,101254
2066,9,0,0,0,0,3.1,180,101254
2067,8,0,0,0,0,3.1,170,101254
2068,9,0,0,0,0,2.1,170,101254
2069,9,0,0,0,0,3.1,190,101254
2070,9,1.961873,87.140029,0,21,3.1,230,101254
2071,10,11.056013,98.953527,2,92,2.6,210,101254
2072,11,20.030658,111.389322,14,168,4.6,230,101255
2073,12,28.249935,125.12562,40,226,5.1,230,101255
2074,13,35.089204,140.810572,62,263,6.7,230,101255
2075,13,39.806792,158.754243,65,289,8.2,230,101255
2076,14,41.674941,178.409443,24,317,8.2,230,101255
2077,14,40.337196,198.218886,3,186,8.8,220,101255
2078,13,36.05528,216.519773,0,157,9.8,240,101255
2079,13,29.526832,232.585008,31,175,8.8,230,101255
2080,13,21.505682,246.61587,6,104,8.2,230,101255
2081,13,12.635023,259.233363,0,31,8.2,240,101255
2082,13,3.503248,271.120786,0,0,8.2,230,101255
2083,13,0,0,0,0,8.2,240,101255
2084,13,0,0,0,0,7.2,240,101255
2085,13,0,0,0,0,9.8,250,101255
2086,12,0,0,0,0,8.8,250,101255
2087,12,0,0,0,0,8.2,250,101254
2088,11,0,0,0,0,8.8,250,101254
2089,11,0,0,0,0,8.8,250,101254
2090,11,0,0,0,0,9.8,250,101254
2091,10,0,0,0,0,6.7,240,101254
2092,10,0,0,0,0,5.7,240,101254
2093,11,0,0,0,0,5.7,240,101254
2094,11,2.289181,86.955976,0,23,7.7,250,101254
2095,10,11.406928,98.769069,3,95,5.7,240,101254
2096,10,20.390724,111.213241,15,171,4.6,230,101254
2097,11,28.622937,124.972872,41,229,6.2,230,101255
2098,12,35.476583,140.706834,62,266,8.2,240,101255
2099,13,40.203048,158.734733,64,291,8.2,240,101255
2100,13,42.065499,178.501407,33,313,9.3,240,101255
2101,12,40.704247,198.416068,54,277,10.8,250,101255
2102,13,36.388602,216.785754,188,368,12.9,260,101255
2103,14,29.82738,232.882339,81,156,13.9,260,101255
2104,12,21.781281,246.921989,314,117,12.4,280,101255
2105,13,12.895294,259.538741,83,52,12.4,290,101255
2106,12,3.750437,271.422677,0,0,12.4,290,101254
2107,11,0,0,0,0,9.3,250,101254
2108,10,0,0,0,0,8.2,270,101254
2109,10,0,0,0,0,7.2,260,101254
2110,10,0,0,0,0,8.2,270,101254
2111,10,0,0,0,0,6.7,260,101254
2112,9,0,0,0,0,7.7,270,101254
2113,9,0,0,0,0,8.2,270,101254
2114,8,0,0,0,0,5.7,270,101254
2115,8,0,0,0,0,6.7,270,101254
2116,8,0,0,0,0,8.8,280,101254
2117,8,0,0,0,0,7.7,280,101253
2118,7,2.618489,86.772282,50,43,7.7,280,101253
2119,7,11.756814,98.584594,7,97,5.7,260,101254
2120,8,20.749568,111.036745,381,171,6.2,270,101254
2121,8,28.994668,124.819366,638,152,6.7,280,101254
2122,9,35.862736,140.602266,802,103,7.7,290,101254
2123,10,40.59815,158.714907,831,104,7.2,290,101254
2124,10,42.454869,178.594086,769,155,6.7,290,101254
2125,11,41.069934,198.614705,764,142,6.7,260,101254
2126,11,36.720422,217.053108,645,158,6.2,260,101255
2127,12,30.12646,233.18047,400,179,7.2,240,101254
2128,11,22.055605,247.22828,12,108,7.7,250,101254
2129,10,13.154588,259.843758,0,35,7.7,230,101254
2130,10,3.997662,271.723749,0,0,5.7,230,101254
2131,9,0,0,0,0,4.6,210,101254
2132,11,0,0,0,0,6.7,220,101255
2133,12,0,0,0,0,8.8,230,101255
2134,12,0,0,0,0,10.3,250,101255
2135,12,0,0,0,0,10.3,250,101255
2136,13,0,0,0,0,11.3,250,101255
2137,13,0,0,0,0,12.9,250,101255
2138,12.6,0,0,0,0,12.7,110,101255
2139,12.2,0,0,0,0,12.5,132,101255
2140,11.8,0,0,0,0,12.2,18,101254
2141,11.4,0,0,0,0,12,29,101254
2142,11,2.949173,86.588926,0,27,11.8,270,101254
2143,11,12.105529,98.400081,8,100,13.9,270,101254
2144,11,21.107054,110.859806,451,165,13.4,280,101254
2145,11,29.364998,124.66506,705,118,11.8,280,101254
2146,11,36.247538,140.496801,569,214,14.4,290,101255
